ocm_id,operator,usage_type,status,is_operational,address1,address2,town,state_province,postcode,country,latitude,longitude,title,num_points,connector_types,max_power_kw,all_connector_powers_kw,connection_statuses,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,uk_usage_rows,priority_score,last_status_update,last_verified,submission_status,data_provider
254161,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E2 6AD,GB,51.526765,-0.066751,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
187715,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,49 Hornton Street,nan,London,England,W8 7NT,GB,51.504791,-0.196199,49 Hornton Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
254059,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,82 Sutherland Avenue,nan,London,England,W9 2QS,GB,51.524349,-0.190708,82 Sutherland Avenue,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
214205,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,E1W 2PP,GB,51.503442,-0.059559,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Tower Hamlets,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
254384,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,118 Hamilton Terrace,nan,London,England,NW8 9UT,GB,51.532391,-0.183367,118 Hamilton Terrace,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
268169,Total Energies (Uk),Public,Not Operational,False,33 Brecknock Road,nan,Camden Town,London,N7 0BT,GB,51.550037,-0.13046,Brecknock Road,1.0,Type 2 (Socket Only),22.0,22,Operational,Camden,13988.4,50.21666666666667,36.88102564102565,78,0.2336221653590821,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
254159,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,63 Castellain Road,nan,London,England,W9 1HE,GB,51.526738,-0.188926,63 Castellain Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
236250,Char.Gy,Public,Operational,True,Opposite Construction Youth Trust,nan,Clements Road,England,SE16 4DG,GB,51.4953059,-0.0620535,Opposite Construction Youth Trust,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 16:27:00+00:00,2023-03-01 16:27:00+00:00,Submission Published,Open Charge Map Contributors
252969,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Allen Street,nan,London,England,W8 6XD,GB,51.497688,-0.194581,Allen Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
121398,Total Energies (Uk),Public - Membership Required,Operational,True,65 Turner Street,nan,London,England,E1 2AB,GB,51.516589,-0.060802,Turner Street,2.0,Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1328068506501674,2019-04-01 15:18:00+00:00,2019-04-01 15:18:00+00:00,Submission Published,Open Charge Map Contributors
238194,Char.Gy,Public,Operational,True,Opposite Rexel Trade Counter,nan,Ossory Road,London,SE1 5AN,GB,51.4838479,-0.0705694,Opposite Rexel Trade Counter,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 06:10:00+00:00,2023-05-27 06:10:00+00:00,Submission Published,Open Charge Map Contributors
264479,Char.Gy,Public - Pay At Location,Not Operational,False,5 Blue Anchor Lane,nan,London,England,SE163UQ,GB,51.49284,-0.063283,5 Blue Anchor Lane,1.0,Type 2 (Socket Only),3.7,3.7,Unknown,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-26 10:23:00+00:00,2023-05-26 10:23:00+00:00,Imported and Published,Open Charge Map Contributors
254053,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,W9 2HG,GB,51.524238,-0.190902,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
187469,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,19 Edna Street,nan,London,England,SW11 3DP,GB,51.473743,-0.17013,19 Edna Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
214361,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,N1 5SH,GB,51.537645,-0.079235,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
253384,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,outside no. 25,nan,London,England,W8 7EP,GB,51.506606,-0.196481,outside no. 25,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
72508,Total Energies (Uk),Public - Membership Required,Planned For Future Date,False,17 Southgate Road,De Beauvoir Town,London,England,N1 5BP,GB,51.540685,-0.0845815,Southgate Road,1.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2016-11-23 19:31:00+00:00,2016-11-23 19:31:00+00:00,Submission Published,Open Charge Map Contributors
214302,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,o/s Firth House,nan,London,England,E2 6AR,GB,51.527318,-0.06694,o/s Firth House,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
173402,Shell Recharge Solutions (Uk),Public,Not Operational,False,26 Athlone Street,nan,London,England,NW5 4LS,GB,51.548133,-0.148875,26 Athlone Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
286225,Total Energies (Uk),Public,Operational,True,317 Essex Road,nan,Islington,London,N1 2BD,GB,51.54351,-0.090866,Essex Road,1.0,Type 2 (Socket Only),22.0,22,Operational,Islington,18508.0,50.21666666666667,36.88102564102565,78,0.3178972396790147,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
251585,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,6 Belmont Road,nan,London,England,SW4 6AY,GB,51.46500446710422,-0.1373278352761242,6 Belmont Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1299253987886354,2023-06-18 18:32:00+00:00,2023-06-18 18:32:00+00:00,Imported and Published,Open Charge Map Contributors
254166,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,68 Castellain Road,nan,London,England,W9 1EX,GB,51.526823,-0.189108,68 Castellain Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
236954,Char.Gy,Public,Operational,True,Sceaux Gardens Proposals,nan,Havil Street,England,SE5 7RS,GB,51.4749009,-0.0830264,Sceaux Gardens Proposals,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 10:59:00+00:00,2023-03-01 10:59:00+00:00,Submission Published,Open Charge Map Contributors
305441,Clenergy,Public,Operational,True,Caldecot Road,nan,London,England,SE5 9RL,GB,51.46993058745681,-0.0945056744494037,Caldecot Road,1.0,Type 2 (Socket Only),3.0,3,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1274060840422464,2024-11-08 16:06:00+00:00,2024-11-08 16:06:00+00:00,Submission Published,Open Charge Map Contributors
236669,Char.Gy,Public,Operational,True,20 Achilles Close,nan,London,London,SE1 5HE,GB,51.4877816,-0.0666495,20 Achilles Close,1.0,Type 2 (Socket Only),3.5,3.5,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1279099469915242,2023-05-27 06:06:00+00:00,2023-05-27 06:06:00+00:00,Submission Published,Open Charge Map Contributors
252176,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,31 Fernshaw Road,nan,London,England,SW10 0TN,GB,51.481931,-0.183107,31 Fernshaw Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
253430,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,outside no. 15,nan,London,England,W8 7PN,GB,51.507638,-0.196614,outside no. 15,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
136020,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Redcliffe Pl 12,nan,London,England,SW10 9DD,GB,51.484162,-0.185595,Redcliffe Pl 12,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
48056,Elektrobay (Uk),Public - Membership Required,Operational,True,Highbury Crescent,Islington,London,London,N5,GB,51.5476827851183,-0.10435938835144,Highbury Crescent,2.0,Type 2 (Socket Only),7.0,7,Operational,Islington,18508.0,50.21666666666667,36.88102564102565,78,0.3041512142143794,2016-01-27 09:46:00+00:00,2016-01-27 09:46:00+00:00,Submission Published,Open Charge Map Contributors
254130,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,W9 1HQ,GB,51.526,-0.18983,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
237073,Char.Gy,Public,Operational,True,29 Achilles Close,nan,London,London,SE1 5HE,GB,51.4879331,-0.0664731,29 Achilles Close,1.0,Type 2 (Socket Only),3.5,3.5,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1279099469915242,2023-03-01 11:18:00+00:00,2023-03-01 11:18:00+00:00,Submission Published,Open Charge Map Contributors
128716,Shell Recharge Solutions (Uk),Public - Membership Required,Operational,True,Nightingale Road,nan,London,England,N1 2RL,GB,51.544128,-0.092299,Asset No. HC377,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2019-06-27 17:39:00+00:00,2019-06-27 17:39:00+00:00,Imported and Published,Open Charge Map Contributors
236602,Char.Gy,Public,Operational,True,Opposite Phoenix Primary School,nan,Marlborough Grove,London,SE1 5JS,GB,51.4861707,-0.0679859,Opposite Phoenix Primary School,1.0,Type 2 (Socket Only),3.5,3.5,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1279099469915242,2023-03-01 10:44:00+00:00,2023-03-01 10:44:00+00:00,Submission Published,Open Charge Map Contributors
266475,Char.Gy,Public,Operational,True,10 Lockwood Square,nan,Drummond Road,England,SE16 2HS,GB,51.4958565,-0.0614719,10 Lockwood Square,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-06-05 05:25:00+00:00,2023-06-05 05:25:00+00:00,Submission Published,Open Charge Map Contributors
236210,Char.Gy,Public,Operational,True,Lockwood Square,nan,Drummond Road,England,SE16 2HS,GB,51.4958565,-0.0614719,Lockwood Square,2.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1308921714429118,2023-06-04 05:35:00+00:00,2023-06-04 05:35:00+00:00,Submission Published,Open Charge Map Contributors
136135,Shell Recharge Solutions (Uk),Public - Membership Required,Not Operational,False,outside Best Western Hotel,nan,London,England,SW5 0EN,GB,51.491768,-0.19194,outside Best Western Hotel,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-07-04 05:44:00+00:00,2023-07-04 05:44:00+00:00,Imported and Published,UK National Charge Point Registry
264704,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,NW8 0PS,GB,51.534,-0.18185,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
42736,Bp Pulse (Uk),Public - Membership Required,Operational,True,464-504 Old Kent Road,nan,London,London,SE1 5AG,GB,51.4840020023642,-0.0700807571411133,ASDA Old Kent Road Superstore,4.0,Type 2 (Socket Only),7.0,7,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1355465766775647,2019-03-09 06:41:00+00:00,2019-03-09 06:41:00+00:00,Submission Published,Open Charge Map Contributors
237144,Char.Gy,Public,Operational,True,36 Beatrice Road,nan,London,London,SE1 5BT,GB,51.4907197,-0.0643078,36 Beatrice Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-04-03 11:01:00+00:00,2023-04-03 11:01:00+00:00,Submission Published,Open Charge Map Contributors
252106,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,flank wall of no. 48 Lots Road,nan,London,England,SW10 0QH,GB,51.479342,-0.179936,flank wall of no. 48 Lots Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
253546,Total Energies (Uk),Public - Membership Required,Not Operational,False,Pembridge Square,nan,K&C,England,W2 4ED,GB,51.511299,-0.196465,Pembridge Square,1.0,Type 1 (J1772); Type 2 (Socket Only),7.0,3; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
252316,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Cathcart Rd 55,nan,London,England,SW10 9DH,GB,51.485229,-0.186826,Cathcart Rd 55,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
259066,Char.Gy,Public,Operational,True,Frobisher House,nan,Watts Street,London,E1W 2PY,GB,51.5053371,-0.0589118,Frobisher House,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Tower Hamlets,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 05:39:00+00:00,2023-05-27 05:39:00+00:00,Submission Published,Open Charge Map Contributors
253746,Shell Recharge Solutions (Uk),Public - Membership Required,Not Operational,False,Chepstow Rd 12A,nan,London,England,W2 5BD,GB,51.515937,-0.195401,Chepstow Rd 12A,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
266956,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,12 Lydon Road,nan,London,England,SW4 0HW,GB,51.4654073665307,-0.1422661630145993,12 Lydon Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1299253987886354,2023-06-18 18:36:00+00:00,2023-06-18 18:36:00+00:00,Submission Published,Open Charge Map Contributors
